id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1266038937685909504,Thu May 28 16:09:39 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sophrosryne KETEMU DONGGGG PSBB KAPAN KLAR,ketemu dongggg psbb klar,in,0,1,maytansanee,,,sophrosryne,bayangan mas pawat,
1266038913866448896,Thu May 28 16:09:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Demokrat_TV: Wakil Ketua MPR, dari Fraksi Partai Demokrat, Syarief Hasan mengatakan, kebijakan pemerintah utk memperlonggar PSBB dg ist…",wakil ketua mpr fraksi partai demokrat syarief hasan kebijakan pemerintah memperlonggar psbb dg ist,in,0,86,Braderhood16,,,Demokrat_TV,"Kota Surabaya, Jawa Timur",
1266038886729306112,Thu May 28 16:09:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,Otridjasfar,False,,Praz_Teguh,Padang-Indonesia,
1266038872938434560,Thu May 28 16:09:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PSBB siga sinetron tersanjung LILAAAAAA !!!,psbb siga sinema elektronik tersanjung lilaaaaaa,in,0,0,Ronizukipurnama,,,,UJUNGBERUNG 🚅 CIMINDI 👌🤘,"[[107.533781, -6.909461], [107.5714646, -6.909461], [107.5714646, -6.859698], [107.533781, -6.859698]]"
1266038862381371392,Thu May 28 16:09:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,GerhanaGW,,,detikcom,"Bandung, West Java, Indonesia",
1266038859155947520,Thu May 28 16:09:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VIVAcoid: Viral, Tak Mampu Beli Susu Bapak Serahkan Anaknya ke Petugas PSBB https://t.co/6tr9A6G8lc",viral tidak beli susu serahkan anaknya petugas psbb,in,0,151,putragaruda27,False,,VIVAcoid,,
1266038853871169536,Thu May 28 16:09:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tapi kalau naik mobil, dia yang nyetir saya duduk di belakang, trus turunnya di lobi bukan di parkiran.

Jadi sebelum ada aturan PSBB, saya udah begitu 😂",mobil nyetir duduk belakang turunnya lobi bukan parkiran aturan psbb,in,0,0,aneganeg,,,,Jakarta - Solo - Semarang,
1266038852373770240,Thu May 28 16:09:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,en,0,111,ErsaTriWahyuni,,COVID19,Covid19Update24,"Indonesia, Accounting World",
1266038842018021378,Thu May 28 16:09:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@gid_osteo Bu walikota kemarin marah2 krn pasien covid nya bukan warga surabaya 🤭. Psbb tanpa sanksi tegas memang bakal percuma ya mas,bu walikota marah pasien covid nya bukan warga surabaya psbb sanksi memang mas,in,0,0,cumazaki,,,gid_osteo,Disini-sini aja,
1266038832308408321,Thu May 28 16:09:14 +0000 2020,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",Satpol PP Tangsel mengamankan 'manusia silver' yang mengemis di masa pembatasan sosial berskala besar (PSBB). Ada yang kabur ke semak-semak saat dirazia. https://t.co/HkftPrKzP8,satpol pulang pergi tangsel mengamankan manusia silver mengemis pembatasan sosial berskala psbb kabur semak semak dirazia,in,9,1,detikcom,False,,,"Jakarta, Indonesia",
